artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Otesla,Space Invasionxfam,0.691,0.377,2,-9.595,1,0.146,0.271,0.962,0.0896,0.251,185.947,audio_features,1MYs17XWcNUhztqcJWLyhc,spotify:track:1MYs17XWcNUhztqcJWLyhc,https://api.spotify.com/v1/tracks/1MYs17XWcNUhztqcJWLyhc,https://api.spotify.com/v1/audio-analysis/1MYs17XWcNUhztqcJWLyhc,95014,4
Fujitsu,hills and horizons,0.927,0.405,1,-14.049,1,0.151,0.439,0.793,0.106,0.694,137.952,audio_features,3WTIL0lB77BsvnDiMfzHEt,spotify:track:3WTIL0lB77BsvnDiMfzHEt,https://api.spotify.com/v1/tracks/3WTIL0lB77BsvnDiMfzHEt,https://api.spotify.com/v1/audio-analysis/3WTIL0lB77BsvnDiMfzHEt,125217,4
tusken.,Marbles,0.548,0.299,2,-13.825,0,0.331,0.878,0.718,0.124,0.289,78.156,audio_features,5Gc0CM7a83XeqbrW5O5a6S,spotify:track:5Gc0CM7a83XeqbrW5O5a6S,https://api.spotify.com/v1/tracks/5Gc0CM7a83XeqbrW5O5a6S,https://api.spotify.com/v1/audio-analysis/5Gc0CM7a83XeqbrW5O5a6S,110745,4
Sup Nasa,February,0.514,0.647,1,-5.602,0,0.0747,0.635,0.416,0.348,0.267,89.786,audio_features,3tkuOfCJcJyzLHc06sx0wj,spotify:track:3tkuOfCJcJyzLHc06sx0wj,https://api.spotify.com/v1/tracks/3tkuOfCJcJyzLHc06sx0wj,https://api.spotify.com/v1/audio-analysis/3tkuOfCJcJyzLHc06sx0wj,133333,4
less.people,Look what you've done (Old Playa reprise),0.468,0.16,10,-18.396,0,0.054,0.134,0.84,0.115,0.395,105.399,audio_features,53TnaLXIUyOF9RqSb1LwbZ,spotify:track:53TnaLXIUyOF9RqSb1LwbZ,https://api.spotify.com/v1/tracks/53TnaLXIUyOF9RqSb1LwbZ,https://api.spotify.com/v1/audio-analysis/53TnaLXIUyOF9RqSb1LwbZ,141015,1
Phlocalyst,Hier encore,0.768,0.0722,10,-13.403,0,0.0919,0.0547,0.884,0.112,0.6,89.075,audio_features,4McqaQXrWK9aa20TCHdXJ9,spotify:track:4McqaQXrWK9aa20TCHdXJ9,https://api.spotify.com/v1/tracks/4McqaQXrWK9aa20TCHdXJ9,https://api.spotify.com/v1/audio-analysis/4McqaQXrWK9aa20TCHdXJ9,124082,4
fantompower,We Are Safe Here.,0.49,0.284,6,-12.325,0,0.0775,0.332,0.713,0.0951,0.142,84.001,audio_features,0a2q5SUFudT2x9Ce56hGIL,spotify:track:0a2q5SUFudT2x9Ce56hGIL,https://api.spotify.com/v1/tracks/0a2q5SUFudT2x9Ce56hGIL,https://api.spotify.com/v1/audio-analysis/0a2q5SUFudT2x9Ce56hGIL,131163,4
dude26,Nehslyg,0.762,0.286,4,-9.842,0,0.14,0.9,0.901,0.114,0.592,168.064,audio_features,6hy6hhwZkNo1UlKhip8QK3,spotify:track:6hy6hhwZkNo1UlKhip8QK3,https://api.spotify.com/v1/tracks/6hy6hhwZkNo1UlKhip8QK3,https://api.spotify.com/v1/audio-analysis/6hy6hhwZkNo1UlKhip8QK3,82440,4
Vhsceral,Cause,0.679,0.45,0,-10.428,1,0.16,0.748,0.0589,0.101,0.364,80.075,audio_features,69gdXYtXQEX9xNeEto8K0q,spotify:track:69gdXYtXQEX9xNeEto8K0q,https://api.spotify.com/v1/tracks/69gdXYtXQEX9xNeEto8K0q,https://api.spotify.com/v1/audio-analysis/69gdXYtXQEX9xNeEto8K0q,110071,4
Dream Easy Collective,Grassroot Skies,0.58,0.393,10,-12.423,1,0.0638,0.886,0.546,0.247,0.378,79.877,audio_features,5D5ICoGh0nIfhX2qWinp6J,spotify:track:5D5ICoGh0nIfhX2qWinp6J,https://api.spotify.com/v1/tracks/5D5ICoGh0nIfhX2qWinp6J,https://api.spotify.com/v1/audio-analysis/5D5ICoGh0nIfhX2qWinp6J,97500,4
chief.,orion,0.762,0.252,5,-9.652,0,0.286,0.856,0.586,0.109,0.238,81.967,audio_features,1d19N90m2tOKumtv764HW6,spotify:track:1d19N90m2tOKumtv764HW6,https://api.spotify.com/v1/tracks/1d19N90m2tOKumtv764HW6,https://api.spotify.com/v1/audio-analysis/1d19N90m2tOKumtv764HW6,105366,4
Flitz&Suppe,Mutiny,0.726,0.348,10,-13.878,0,0.0391,0.725,0.866,0.0812,0.656,127.994,audio_features,0QMQqnlsgZIz2RouSsNuCR,spotify:track:0QMQqnlsgZIz2RouSsNuCR,https://api.spotify.com/v1/tracks/0QMQqnlsgZIz2RouSsNuCR,https://api.spotify.com/v1/audio-analysis/0QMQqnlsgZIz2RouSsNuCR,150000,4
Estugarda,Home,0.411,0.182,10,-13.545,1,0.0786,0.585,0.868,0.108,0.0663,85.989,audio_features,7cLuIwqe2PksB6Qdt5pEjd,spotify:track:7cLuIwqe2PksB6Qdt5pEjd,https://api.spotify.com/v1/tracks/7cLuIwqe2PksB6Qdt5pEjd,https://api.spotify.com/v1/audio-analysis/7cLuIwqe2PksB6Qdt5pEjd,182972,4
Plusma,mochus,0.667,0.516,11,-14.616,0,0.444,0.517,0.13,0.117,0.363,82.037,audio_features,6c3Jxxb5AhCfGkPKfIJ0EJ,spotify:track:6c3Jxxb5AhCfGkPKfIJ0EJ,https://api.spotify.com/v1/tracks/6c3Jxxb5AhCfGkPKfIJ0EJ,https://api.spotify.com/v1/audio-analysis/6c3Jxxb5AhCfGkPKfIJ0EJ,132059,4
DLJ,Pure,0.677,0.163,10,-12.343,0,0.118,0.663,0.904,0.1,0.16,74.981,audio_features,3yGU3ZtRkb4Zij8IWBhNiK,spotify:track:3yGU3ZtRkb4Zij8IWBhNiK,https://api.spotify.com/v1/tracks/3yGU3ZtRkb4Zij8IWBhNiK,https://api.spotify.com/v1/audio-analysis/3yGU3ZtRkb4Zij8IWBhNiK,180225,4
Axian,Evocation,0.516,0.474,10,-13.426,0,0.209,0.683,0.835,0.116,0.447,76.727,audio_features,5ta35q6Xqeia7rV4MlNpRX,spotify:track:5ta35q6Xqeia7rV4MlNpRX,https://api.spotify.com/v1/tracks/5ta35q6Xqeia7rV4MlNpRX,https://api.spotify.com/v1/audio-analysis/5ta35q6Xqeia7rV4MlNpRX,137696,4
Melodiesinfonie,Wanderlust,0.616,0.681,8,-8.844,1,0.0643,0.439,0.0162,0.131,0.466,83.917,audio_features,3X1qAgvGOYVIgKGlHdvgJT,spotify:track:3X1qAgvGOYVIgKGlHdvgJT,https://api.spotify.com/v1/tracks/3X1qAgvGOYVIgKGlHdvgJT,https://api.spotify.com/v1/audio-analysis/3X1qAgvGOYVIgKGlHdvgJT,157143,4
Kupla,Feathers,0.512,0.204,10,-6.141,1,0.25,0.811,0.612,0.102,0.15,159.596,audio_features,01tMS0uOOkkfFg88P9QPq2,spotify:track:01tMS0uOOkkfFg88P9QPq2,https://api.spotify.com/v1/tracks/01tMS0uOOkkfFg88P9QPq2,https://api.spotify.com/v1/audio-analysis/01tMS0uOOkkfFg88P9QPq2,120051,4
Cap Kendricks,Mauna Kea,0.712,0.412,5,-8.907,1,0.0912,0.662,0.833,0.237,0.683,180.406,audio_features,0RWVptz2iyxgJ7ObFCEaYY,spotify:track:0RWVptz2iyxgJ7ObFCEaYY,https://api.spotify.com/v1/tracks/0RWVptz2iyxgJ7ObFCEaYY,https://api.spotify.com/v1/audio-analysis/0RWVptz2iyxgJ7ObFCEaYY,180776,4
Delayde,winter faces,0.695,0.43,5,-15.279,1,0.0565,0.335,0.92,0.0645,0.103,138.039,audio_features,4Dq0qS9w7XCUxraeqtl9gN,spotify:track:4Dq0qS9w7XCUxraeqtl9gN,https://api.spotify.com/v1/tracks/4Dq0qS9w7XCUxraeqtl9gN,https://api.spotify.com/v1/audio-analysis/4Dq0qS9w7XCUxraeqtl9gN,163478,4
Natureboy Flako,Crying on the In,0.576,0.506,0,-11.576,0,0.174,0.00936,0.908,0.114,0.792,176.05,audio_features,519lWlgyWsZYnQsBBHUoMc,spotify:track:519lWlgyWsZYnQsBBHUoMc,https://api.spotify.com/v1/tracks/519lWlgyWsZYnQsBBHUoMc,https://api.spotify.com/v1/audio-analysis/519lWlgyWsZYnQsBBHUoMc,140733,4
Allem Iversom,Suns Out,0.738,0.117,10,-19.392,1,0.301,0.891,0.889,0.0844,0.403,81.995,audio_features,5p7t0AlOCYIjSe63jjudnI,spotify:track:5p7t0AlOCYIjSe63jjudnI,https://api.spotify.com/v1/tracks/5p7t0AlOCYIjSe63jjudnI,https://api.spotify.com/v1/audio-analysis/5p7t0AlOCYIjSe63jjudnI,93659,4
Arbour,Elusive,0.736,0.116,2,-12.195,0,0.114,0.808,0.938,0.108,0.088,77.935,audio_features,3wnl9a9hSOYQRb2KCycW8d,spotify:track:3wnl9a9hSOYQRb2KCycW8d,https://api.spotify.com/v1/tracks/3wnl9a9hSOYQRb2KCycW8d,https://api.spotify.com/v1/audio-analysis/3wnl9a9hSOYQRb2KCycW8d,92414,3
B-Side,Missing Her,0.687,0.307,11,-6.31,0,0.0988,0.565,0.0839,0.575,0.68,82.019,audio_features,1XgG1F88CwsbnXZGX2hlUG,spotify:track:1XgG1F88CwsbnXZGX2hlUG,https://api.spotify.com/v1/tracks/1XgG1F88CwsbnXZGX2hlUG,https://api.spotify.com/v1/audio-analysis/1XgG1F88CwsbnXZGX2hlUG,169779,4
Beatboxbandit,gamblers,0.725,0.835,2,-8.722,0,0.158,0.537,0.649,0.23,0.756,165.966,audio_features,1DiyYPW5kCtJufYQO4Qa4O,spotify:track:1DiyYPW5kCtJufYQO4Qa4O,https://api.spotify.com/v1/tracks/1DiyYPW5kCtJufYQO4Qa4O,https://api.spotify.com/v1/audio-analysis/1DiyYPW5kCtJufYQO4Qa4O,82250,4
Delayde,amber,0.928,0.305,11,-16.385,0,0.223,0.424,0.734,0.0792,0.234,133.98,audio_features,7svJ308NOS6EMHd7D1YZnw,spotify:track:7svJ308NOS6EMHd7D1YZnw,https://api.spotify.com/v1/tracks/7svJ308NOS6EMHd7D1YZnw,https://api.spotify.com/v1/audio-analysis/7svJ308NOS6EMHd7D1YZnw,117761,4
Joe Corfield,In the Library,0.685,0.28,7,-11.428,1,0.0553,0.0411,0.897,0.068,0.75,87.112,audio_features,7oMxMdfNv2tg3Mug3oxTTg,spotify:track:7oMxMdfNv2tg3Mug3oxTTg,https://api.spotify.com/v1/tracks/7oMxMdfNv2tg3Mug3oxTTg,https://api.spotify.com/v1/audio-analysis/7oMxMdfNv2tg3Mug3oxTTg,95250,4
sadtoi,Jeux D'eau,0.779,0.23,0,-16.382,1,0.457,0.85,0.0228,0.683,0.258,73.512,audio_features,2PGtQpxxPvhzHLoaz83hLp,spotify:track:2PGtQpxxPvhzHLoaz83hLp,https://api.spotify.com/v1/tracks/2PGtQpxxPvhzHLoaz83hLp,https://api.spotify.com/v1/audio-analysis/2PGtQpxxPvhzHLoaz83hLp,144000,4
blnkspc_,Sticky,0.732,0.127,1,-8.848,1,0.187,0.749,0.918,0.116,0.496,81.087,audio_features,5rGBIklVn5ngOm4MCqfPaj,spotify:track:5rGBIklVn5ngOm4MCqfPaj,https://api.spotify.com/v1/tracks/5rGBIklVn5ngOm4MCqfPaj,https://api.spotify.com/v1/audio-analysis/5rGBIklVn5ngOm4MCqfPaj,217319,4
SPEECHLESS,unwanted,0.683,0.254,3,-15.175,1,0.0722,0.553,0.881,0.589,0.253,114.924,audio_features,2egKGgextl7yFhsYOmJSjT,spotify:track:2egKGgextl7yFhsYOmJSjT,https://api.spotify.com/v1/tracks/2egKGgextl7yFhsYOmJSjT,https://api.spotify.com/v1/audio-analysis/2egKGgextl7yFhsYOmJSjT,131495,4
Delayde,sunday morning bacon,0.731,0.217,10,-15.01,1,0.219,0.857,0.901,0.106,0.219,76.001,audio_features,7u3ksP3uTLvjmrHHeHE8Ix,spotify:track:7u3ksP3uTLvjmrHHeHE8Ix,https://api.spotify.com/v1/tracks/7u3ksP3uTLvjmrHHeHE8Ix,https://api.spotify.com/v1/audio-analysis/7u3ksP3uTLvjmrHHeHE8Ix,103421,4
Smoke Trees,Deux,0.603,0.176,3,-13.773,1,0.0749,0.439,0.589,0.0978,0.709,79.947,audio_features,5mrB9IuYaPXPW0BsgB608r,spotify:track:5mrB9IuYaPXPW0BsgB608r,https://api.spotify.com/v1/tracks/5mrB9IuYaPXPW0BsgB608r,https://api.spotify.com/v1/audio-analysis/5mrB9IuYaPXPW0BsgB608r,84075,4
j'san,All the People,0.678,0.245,9,-17.836,1,0.0398,0.859,0.847,0.12,0.333,84.919,audio_features,76ui6kPzjm2vKODEIOZMXK,spotify:track:76ui6kPzjm2vKODEIOZMXK,https://api.spotify.com/v1/tracks/76ui6kPzjm2vKODEIOZMXK,https://api.spotify.com/v1/audio-analysis/76ui6kPzjm2vKODEIOZMXK,172235,4
fantompower,tranquil wave,0.531,0.104,8,-22.271,1,0.0371,0.918,0.931,0.109,0.192,77.989,audio_features,34H7uClADHuEd3FSCa4uWj,spotify:track:34H7uClADHuEd3FSCa4uWj,https://api.spotify.com/v1/tracks/34H7uClADHuEd3FSCa4uWj,https://api.spotify.com/v1/audio-analysis/34H7uClADHuEd3FSCa4uWj,147692,4
Leavv,Hello Friend,0.691,0.0583,1,-13.265,0,0.0593,0.665,0.806,0.0886,0.42,80.989,audio_features,3mB3p3Dh014P4fdxvEb07J,spotify:track:3mB3p3Dh014P4fdxvEb07J,https://api.spotify.com/v1/tracks/3mB3p3Dh014P4fdxvEb07J,https://api.spotify.com/v1/audio-analysis/3mB3p3Dh014P4fdxvEb07J,121199,4
Leavv,Voyage,0.743,0.204,5,-11.501,0,0.0891,0.102,0.9,0.112,0.435,172.137,audio_features,42GhletESlrhyhtFkjkf6Q,spotify:track:42GhletESlrhyhtFkjkf6Q,https://api.spotify.com/v1/tracks/42GhletESlrhyhtFkjkf6Q,https://api.spotify.com/v1/audio-analysis/42GhletESlrhyhtFkjkf6Q,139275,4
Mujo,Christmas Chill,0.638,0.0703,0,-12.257,1,0.165,0.318,0.937,0.107,0.648,77.366,audio_features,5DPOA0BfvqhGuiuosDgzMN,spotify:track:5DPOA0BfvqhGuiuosDgzMN,https://api.spotify.com/v1/tracks/5DPOA0BfvqhGuiuosDgzMN,https://api.spotify.com/v1/audio-analysis/5DPOA0BfvqhGuiuosDgzMN,125067,4
Cráneo,En el Bosque No Se Dejaron Ver,0.584,0.18,6,-14.158,0,0.0547,0.7,0.316,0.319,0.203,82.048,audio_features,5UEp4uRuXR57Xs6c9YBRVa,spotify:track:5UEp4uRuXR57Xs6c9YBRVa,https://api.spotify.com/v1/tracks/5UEp4uRuXR57Xs6c9YBRVa,https://api.spotify.com/v1/audio-analysis/5UEp4uRuXR57Xs6c9YBRVa,126093,4
mommy,spring bit,0.651,0.481,10,-6.709,0,0.0629,0.612,0.926,0.122,0.545,77.943,audio_features,1j9ScYOy7VZPwyKroSKgeE,spotify:track:1j9ScYOy7VZPwyKroSKgeE,https://api.spotify.com/v1/tracks/1j9ScYOy7VZPwyKroSKgeE,https://api.spotify.com/v1/audio-analysis/1j9ScYOy7VZPwyKroSKgeE,76346,4
Kupla,Tiger,0.543,0.416,10,-10.723,1,0.0652,0.69,0.241,0.109,0.122,112.896,audio_features,2L4hM22j0dG32WEny16taU,spotify:track:2L4hM22j0dG32WEny16taU,https://api.spotify.com/v1/tracks/2L4hM22j0dG32WEny16taU,https://api.spotify.com/v1/audio-analysis/2L4hM22j0dG32WEny16taU,156324,3
chief.,treehouse,0.742,0.199,11,-9.561,0,0.0572,0.8,0.882,0.0985,0.272,81.036,audio_features,7vs4gQZ1EFQkfsMQNWiyT9,spotify:track:7vs4gQZ1EFQkfsMQNWiyT9,https://api.spotify.com/v1/tracks/7vs4gQZ1EFQkfsMQNWiyT9,https://api.spotify.com/v1/audio-analysis/7vs4gQZ1EFQkfsMQNWiyT9,118519,4
digitalluc,Swoomyo,0.643,0.414,1,-10.145,1,0.0437,0.0913,0.854,0.236,0.538,83.999,audio_features,6vBrhw2cblCy5fa1sEnGly,spotify:track:6vBrhw2cblCy5fa1sEnGly,https://api.spotify.com/v1/tracks/6vBrhw2cblCy5fa1sEnGly,https://api.spotify.com/v1/audio-analysis/6vBrhw2cblCy5fa1sEnGly,124333,4
Shimo,Rose Garden,0.646,0.628,5,-12.257,1,0.0484,0.575,0.756,0.132,0.299,85.667,audio_features,172X5Sg5i1GDQXMdF1lWDB,spotify:track:172X5Sg5i1GDQXMdF1lWDB,https://api.spotify.com/v1/tracks/172X5Sg5i1GDQXMdF1lWDB,https://api.spotify.com/v1/audio-analysis/172X5Sg5i1GDQXMdF1lWDB,124000,4
chief.,visions,0.714,0.121,8,-10.343,1,0.0368,0.638,0.904,0.0967,0.444,81.026,audio_features,3sdLVBqQSLvlY371rlHpM4,spotify:track:3sdLVBqQSLvlY371rlHpM4,https://api.spotify.com/v1/tracks/3sdLVBqQSLvlY371rlHpM4,https://api.spotify.com/v1/audio-analysis/3sdLVBqQSLvlY371rlHpM4,114074,4
Philanthrope,Awakening,0.746,0.217,4,-11.789,0,0.443,0.843,0.932,0.331,0.46,160.135,audio_features,27lhifdMn6erYRxLq1lrxA,spotify:track:27lhifdMn6erYRxLq1lrxA,https://api.spotify.com/v1/tracks/27lhifdMn6erYRxLq1lrxA,https://api.spotify.com/v1/audio-analysis/27lhifdMn6erYRxLq1lrxA,114000,4
Monma,Sneakers,0.855,0.307,1,-10.599,0,0.0732,0.365,0.854,0.105,0.174,89.993,audio_features,5JuVNeCjIl3DJbnVf1oeGo,spotify:track:5JuVNeCjIl3DJbnVf1oeGo,https://api.spotify.com/v1/tracks/5JuVNeCjIl3DJbnVf1oeGo,https://api.spotify.com/v1/audio-analysis/5JuVNeCjIl3DJbnVf1oeGo,149333,4
Leavv,Wind,0.859,0.338,10,-11.095,1,0.0944,0.152,0.898,0.104,0.278,82.074,audio_features,4qwwv9X32MXzVvGJSOil1u,spotify:track:4qwwv9X32MXzVvGJSOil1u,https://api.spotify.com/v1/tracks/4qwwv9X32MXzVvGJSOil1u,https://api.spotify.com/v1/audio-analysis/4qwwv9X32MXzVvGJSOil1u,187500,4
chief.,Green Tea,0.582,0.223,1,-11.915,0,0.0688,0.766,0.954,0.0658,0.0392,80.093,audio_features,3O8wVPwskB1ZdoSRiwaAak,spotify:track:3O8wVPwskB1ZdoSRiwaAak,https://api.spotify.com/v1/tracks/3O8wVPwskB1ZdoSRiwaAak,https://api.spotify.com/v1/audio-analysis/3O8wVPwskB1ZdoSRiwaAak,129000,4
illiterate,cocoa,0.572,0.341,11,-11.924,1,0.0965,0.934,0.689,0.109,0.7,89.098,audio_features,31qa3MvGhA4FbbeUOhBe4J,spotify:track:31qa3MvGhA4FbbeUOhBe4J,https://api.spotify.com/v1/tracks/31qa3MvGhA4FbbeUOhBe4J,https://api.spotify.com/v1/audio-analysis/31qa3MvGhA4FbbeUOhBe4J,86400,4
Ajmw,Cushty,0.756,0.235,9,-11.746,1,0.27,0.164,0.749,0.128,0.28,83.969,audio_features,5fh0FBD9PhkRFKtFoAeOqJ,spotify:track:5fh0FBD9PhkRFKtFoAeOqJ,https://api.spotify.com/v1/tracks/5fh0FBD9PhkRFKtFoAeOqJ,https://api.spotify.com/v1/audio-analysis/5fh0FBD9PhkRFKtFoAeOqJ,94565,4
Mr Slipz,Dying To Live,0.668,0.394,8,-7.954,1,0.0941,0.538,0.918,0.0953,0.264,78.742,audio_features,2M5019yUuxDuaNUYbfdHzp,spotify:track:2M5019yUuxDuaNUYbfdHzp,https://api.spotify.com/v1/tracks/2M5019yUuxDuaNUYbfdHzp,https://api.spotify.com/v1/audio-analysis/2M5019yUuxDuaNUYbfdHzp,89230,4
Psalm Trees,"Softly, Pt. 2",0.636,0.471,10,-9.147,1,0.0758,0.865,0.614,0.33,0.565,81.009,audio_features,6LlA0DFNRn8HHaRwF7dXOn,spotify:track:6LlA0DFNRn8HHaRwF7dXOn,https://api.spotify.com/v1/tracks/6LlA0DFNRn8HHaRwF7dXOn,https://api.spotify.com/v1/audio-analysis/6LlA0DFNRn8HHaRwF7dXOn,84444,4
Masked Man,Rotom,0.812,0.0175,11,-14.177,1,0.224,0.904,0.893,0.122,0.578,80.012,audio_features,0pIvv7PZvKixLzC8EMxcq8,spotify:track:0pIvv7PZvKixLzC8EMxcq8,https://api.spotify.com/v1/tracks/0pIvv7PZvKixLzC8EMxcq8,https://api.spotify.com/v1/audio-analysis/0pIvv7PZvKixLzC8EMxcq8,132023,4
Sonn,Choke,0.652,0.403,9,-14.328,0,0.0802,0.871,0.808,0.0742,0.089,140.012,audio_features,28PYwyQETvCDNXMRBFAtzr,spotify:track:28PYwyQETvCDNXMRBFAtzr,https://api.spotify.com/v1/tracks/28PYwyQETvCDNXMRBFAtzr,https://api.spotify.com/v1/audio-analysis/28PYwyQETvCDNXMRBFAtzr,180000,4
Hazy Year,Magnolia,0.666,0.35,5,-14.616,1,0.0722,0.842,0.946,0.0817,0.113,79.998,audio_features,0VnLE6ylT36DroSjx1eg2K,spotify:track:0VnLE6ylT36DroSjx1eg2K,https://api.spotify.com/v1/tracks/0VnLE6ylT36DroSjx1eg2K,https://api.spotify.com/v1/audio-analysis/0VnLE6ylT36DroSjx1eg2K,160500,4
Toonorth,Woozy,0.803,0.277,0,-9.205,0,0.0489,0.222,0.74,0.12,0.388,74.562,audio_features,15yOoJ6KjB2945Nuzhdtey,spotify:track:15yOoJ6KjB2945Nuzhdtey,https://api.spotify.com/v1/tracks/15yOoJ6KjB2945Nuzhdtey,https://api.spotify.com/v1/audio-analysis/15yOoJ6KjB2945Nuzhdtey,90201,4
Ckwnce,Nxt2u,0.574,0.26,7,-13.548,0,0.129,0.913,0.965,0.115,0.503,81.25,audio_features,7yJdeVvlKJymNGZWaITgUi,spotify:track:7yJdeVvlKJymNGZWaITgUi,https://api.spotify.com/v1/tracks/7yJdeVvlKJymNGZWaITgUi,https://api.spotify.com/v1/audio-analysis/7yJdeVvlKJymNGZWaITgUi,53308,4
Dweeb,oolong,0.502,0.162,2,-12.649,1,0.045,0.819,0.158,0.0965,0.278,81.974,audio_features,4fjmWElZlp7HU7t3Y7FjGS,spotify:track:4fjmWElZlp7HU7t3Y7FjGS,https://api.spotify.com/v1/tracks/4fjmWElZlp7HU7t3Y7FjGS,https://api.spotify.com/v1/audio-analysis/4fjmWElZlp7HU7t3Y7FjGS,70268,4
J Dilla,Jay Dee 40 - Instrumental,0.893,0.155,10,-14.606,1,0.0663,0.0993,0.687,0.114,0.972,92.001,audio_features,64xB72ccz7Y4CPN3C7lNi4,spotify:track:64xB72ccz7Y4CPN3C7lNi4,https://api.spotify.com/v1/tracks/64xB72ccz7Y4CPN3C7lNi4,https://api.spotify.com/v1/audio-analysis/64xB72ccz7Y4CPN3C7lNi4,85473,4
Sarcastic Sounds,I Don't Love You Anymore,0.708,0.309,6,-19.536,1,0.144,0.428,0.87,0.0843,0.451,74.99,audio_features,6QOVWoZUD3IEszbfO46mYW,spotify:track:6QOVWoZUD3IEszbfO46mYW,https://api.spotify.com/v1/tracks/6QOVWoZUD3IEszbfO46mYW,https://api.spotify.com/v1/audio-analysis/6QOVWoZUD3IEszbfO46mYW,77600,4
Sleepdealer,polaroid,0.504,0.148,5,-12.596,0,0.091,0.679,0.928,0.109,0.356,155.676,audio_features,1TrtQJJTizNFvts5Gln6uW,spotify:track:1TrtQJJTizNFvts5Gln6uW,https://api.spotify.com/v1/tracks/1TrtQJJTizNFvts5Gln6uW,https://api.spotify.com/v1/audio-analysis/1TrtQJJTizNFvts5Gln6uW,124666,4
Toonorth,Grizzly Peak,0.654,0.391,5,-7.444,0,0.0611,0.0435,0.915,0.118,0.692,75.008,audio_features,2W6hRjgGeH3oAIf4Nq36ab,spotify:track:2W6hRjgGeH3oAIf4Nq36ab,https://api.spotify.com/v1/tracks/2W6hRjgGeH3oAIf4Nq36ab,https://api.spotify.com/v1/audio-analysis/2W6hRjgGeH3oAIf4Nq36ab,153600,4
Philanthrope,Blue,0.69,0.245,1,-10.11,1,0.122,0.406,0.916,0.115,0.109,80.027,audio_features,7DjtkwBT1F9Pod8SggSvJf,spotify:track:7DjtkwBT1F9Pod8SggSvJf,https://api.spotify.com/v1/tracks/7DjtkwBT1F9Pod8SggSvJf,https://api.spotify.com/v1/audio-analysis/7DjtkwBT1F9Pod8SggSvJf,123042,4
HM Surf,Sleeping in the Car,0.631,0.164,6,-15.949,1,0.215,0.589,0.4,0.0808,0.638,78.011,audio_features,0ibbNNN9vV9w4KTDhcnr8k,spotify:track:0ibbNNN9vV9w4KTDhcnr8k,https://api.spotify.com/v1/tracks/0ibbNNN9vV9w4KTDhcnr8k,https://api.spotify.com/v1/audio-analysis/0ibbNNN9vV9w4KTDhcnr8k,111154,4
mommy,paula vanukas,0.797,0.19,6,-9.952,1,0.0473,0.243,0.634,0.273,0.348,80.993,audio_features,2a9G2aCP17Qse5iVwxGMnI,spotify:track:2a9G2aCP17Qse5iVwxGMnI,https://api.spotify.com/v1/tracks/2a9G2aCP17Qse5iVwxGMnI,https://api.spotify.com/v1/audio-analysis/2a9G2aCP17Qse5iVwxGMnI,109444,4
illiterate,Bastia,0.621,0.249,9,-13.105,0,0.0934,0.862,0.898,0.0772,0.142,84.991,audio_features,3pM8P070gawGMIK7TTFgW1,spotify:track:3pM8P070gawGMIK7TTFgW1,https://api.spotify.com/v1/tracks/3pM8P070gawGMIK7TTFgW1,https://api.spotify.com/v1/audio-analysis/3pM8P070gawGMIK7TTFgW1,160941,4
Arbour,Magic--Pearl,0.335,0.275,0,-12.984,1,0.0403,0.812,0.766,0.103,0.0634,152.609,audio_features,4hiNXRP0MUIl6wdEMAnazO,spotify:track:4hiNXRP0MUIl6wdEMAnazO,https://api.spotify.com/v1/tracks/4hiNXRP0MUIl6wdEMAnazO,https://api.spotify.com/v1/audio-analysis/4hiNXRP0MUIl6wdEMAnazO,200856,4
Flovry,Home,0.55,0.144,1,-14.365,0,0.13,0.929,0.817,0.0869,0.131,78.687,audio_features,0s3FoP79832uxzMHgJFY5l,spotify:track:0s3FoP79832uxzMHgJFY5l,https://api.spotify.com/v1/tracks/0s3FoP79832uxzMHgJFY5l,https://api.spotify.com/v1/audio-analysis/0s3FoP79832uxzMHgJFY5l,162008,4
o k h o,Vent,0.467,0.519,10,-9.398,0,0.0752,0.516,0.219,0.171,0.219,77.627,audio_features,3wJTCCMHtuOdDg4fJzkd0i,spotify:track:3wJTCCMHtuOdDg4fJzkd0i,https://api.spotify.com/v1/tracks/3wJTCCMHtuOdDg4fJzkd0i,https://api.spotify.com/v1/audio-analysis/3wJTCCMHtuOdDg4fJzkd0i,164936,4
L One,Rum,0.492,0.201,1,-9.603,0,0.216,0.471,0.829,0.109,0.569,169.482,audio_features,3x7giNzMoPsP8qB5IUG5yp,spotify:track:3x7giNzMoPsP8qB5IUG5yp,https://api.spotify.com/v1/tracks/3x7giNzMoPsP8qB5IUG5yp,https://api.spotify.com/v1/audio-analysis/3x7giNzMoPsP8qB5IUG5yp,158182,4
Sleepy Fish,Stolen Paintings,0.703,0.222,4,-14.446,1,0.142,0.106,0.88,0.104,0.28,68.965,audio_features,0QxU8taHFGIIzivxOSWWQA,spotify:track:0QxU8taHFGIIzivxOSWWQA,https://api.spotify.com/v1/tracks/0QxU8taHFGIIzivxOSWWQA,https://api.spotify.com/v1/audio-analysis/0QxU8taHFGIIzivxOSWWQA,194875,4
